Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
12646,"STROUD, SIMON",,17,10,34,4,0.374171,0.390443,899.864886,0.000063,0,0.426471,58,0.018354
12647,"WEISENTHAL, DR. JACO",,14,10,17,4,0.359259,0.372018,782.297303,0.000061,0,0.593407,54,0.010438
12648,",""STROUD, SIMON",,3,10,7,5,0.307418,0.323518,84.948864,0.000026,0,0,0,0.003063
12649,COMET MAN/DR. STEPHE,,19,7,29,5,0.357231,0.369689,417.371177,0.00006,0,0.526316,90,0.025465
12650,MAX,,2,7,4,5,0.344749,0.352685,0,0.000019,0,1,1,0.003707
12651,PAYBACK/,,2,3,3,5,0.326433,0.332007,0,0.000019,0,1,1,0.00177
12652,"PAINE, DR.",,3,10,5,5,0.349165,0.358633,0,0.000023,0,1,3,0.004035
12653,",""PAINE, DR.",,2,10,3,5,0.304105,0.3191,47.75966,0.000023,0,0,0,0.002231
12654,PRIME MOVER,,21,13,21,4,0.370414,0.385757,619.694315,0.000063,0,0.5,105,0.024332
12655,",""PRIME MOVER",,2,2,2,5,0.315731,0.333672,34.632316,0.000021,0,0,0,0.00454
12656,MIESHO,,11,10,11,5,0.333259,0.338634,0,0.000039,0,1,55,0.006533
12657,ZIRA,,29,10,74,5,0.355528,0.367845,550.67146,0.000077,0,0.578818,235,0.029446
12658,"HELLER, DR. JOSEPH",,11,10,11,5,0.333259,0.338634,0,0.000039,0,1,55,0.006533
12659,CONSUMPTION,,11,10,11,5,0.333259,0.338634,0,0.000039,0,1,55,0.006533
12660,JAGATAR,,11,10,11,5,0.333259,0.338634,0,0.000039,0,1,55,0.006533
12661,"SHINCHUKO, LOTUS",,39,13,91,4,0.370072,0.385717,1913.05046,0.000104,0,0.499325,370,0.034051
12662,"BYRD, NATHANIEL ALEX",,22,13,64,4,0.349271,0.359254,341.827524,0.000067,0,0.658009,152,0.012754
12663,KAMINARI,,10,2,18,5,0.351304,0.365761,0,0.00004,0,1,45,0.007802
12664,KAZE,,11,2,20,5,0.358175,0.374678,140.246669,0.000044,0,0.945455,52,0.010241
12665,INAZUMA,,11,2,18,5,0.358175,0.374678,140.246669,0.000044,0,0.945455,52,0.010241
12666,",""KAMINARI",,2,2,2,5,0.331597,0.354084,67.582418,0.000021,0,0,0,0.006205
12667,"JACKSON, CURTISS",,68,1,121,5,0.374628,0.392206,977.692978,0.000149,0,0.346795,790,0.058501
12668,DR. FAUSTUS,,23,1,43,5,0.37172,0.387164,99.401453,0.00006,0,0.58498,148,0.031034
12669,VAGABOND/PRISCILLA L,,42,1,71,5,0.375409,0.392806,136.329145,0.000092,0,0.612079,527,0.036042
12670,SLUG/ULYSSES X. LUGM,,44,10,90,4,0.381208,0.398801,2182.599082,0.000113,0,0.440803,417,0.031502
12671,TINKERER,,106,10,121,4,0.392916,0.413298,5278.659483,0.000225,0,0.245103,1364,0.090312
12672,LEFT-WINGER/HECTOR L,,33,2,47,4,0.39206,0.410967,535.196169,0.000082,0,0.674242,356,0.057759
12673,RIGHT-WINGER/JEROME,,42,2,57,5,0.346661,0.355987,14873.930822,0.000152,0,0.060395,52,0.020418
12674,"HUNT, JERRY",,15,6,35,5,0.353972,0.364995,74.429279,0.000046,0,0.609524,64,0.012627
12675,"RIDDLEY, HIRAM RAM",,31,1,34,5,0.360587,0.374132,13.132736,0.000071,0,0.754839,351,0.034117
12676,WATER WIZARD/PETE,,151,3,210,4,0.42774,0.449173,16472.917426,0.000311,0,0.356909,4042,0.147929
12677,DOMINO II,,5,1,5,5,0.352395,0.362959,0,0.000023,0,1,10,0.007317
12678,SCOURGE,,130,1,150,4,0.427023,0.447984,9443.000071,0.000274,0,0.309839,2598,0.135575
12679,COSMIC MESSIAH,,9,7,13,5,0.349645,0.359383,4.66465,0.000034,0,0.972222,35,0.012058
12680,SORRENTINO/SORRENTIN,,26,7,46,5,0.375301,0.391735,844.505056,0.000076,0,0.593846,193,0.040231
12681,"GANGER, DR. ALEXEI",,15,7,32,5,0.360264,0.373178,143.079761,0.000052,0,0.742857,78,0.017059
12682,"PRAZNIKI, ANNIE",,21,4,30,4,0.369326,0.385007,711.222227,0.000069,0,0.652381,137,0.01917
12683,"FLEMING, PHILIP",,8,4,10,5,0.366912,0.381162,71.32179,0.000036,0,0.785714,22,0.01493
12684,"PRAZNIKI, VICTOR",,13,4,16,4,0.364732,0.379275,459.669404,0.00005,0,0.679487,53,0.016613
12685,",""PRAZNIKI, ANNIE",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12686,",""FLEMING, PHILIP",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12687,MOONBOY,,30,8,63,5,0.369902,0.384917,211.636743,0.000072,0,0.521839,227,0.031034
12688,DEVIL DINOSAUR,,30,8,64,5,0.369902,0.384917,211.636743,0.000072,0,0.521839,227,0.031034
12689,SPYMASTER II,,31,2,48,4,0.382816,0.400781,711.843644,0.000082,0,0.716129,333,0.041368
12690,"STARK, MORGAN",,75,2,117,4,0.406741,0.427172,4572.009214,0.000188,0,0.366126,1016,0.066726
12691,"SONDHEIM, ERICA",,65,2,129,4,0.401469,0.421624,5368.406951,0.000173,0,0.415385,864,0.066696
12692,",""BLIZZARD II/DONALD G",,3,2,13,5,0.332791,0.355657,75.116466,0.000024,0,0,0,0.008135
12693,",""SPYMASTER II",,7,2,11,5,0.354911,0.381346,595.853958,0.000036,0,0,0,0.018814
12694,",""STARK, MORGAN",,7,2,10,5,0.361061,0.387923,760.030435,0.000037,0,0,0,0.020311
12695,SCRIER,,19,7,27,4,0.362793,0.376585,630.849548,0.000067,0,0.532164,91,0.017639
12696,"CURZON, DETECTIVE IN",,6,4,9,5,0.34508,0.353148,0,0.000025,0,1,15,0.009318
12697,"RORY, RICHARD",,47,5,100,4,0.392134,0.411238,3725.528695,0.000124,0,0.360777,390,0.04973
12698,"LADONNA, HOLLY",,27,7,51,4,0.398679,0.417545,405.693886,0.000072,0,0.643875,226,0.044528
12699,SAMHAIN,,13,7,15,4,0.361236,0.377718,59.487035,0.000044,0,0.807692,63,0.01667
12700,",""SAMHAIN",,1,2,1,5,0.316046,0.333839,0,0.000017,0,0,0,0.00342
12701,MOONSTONE/LLOYD BLOC,,70,1,92,4,0.414839,0.434684,3532.834062,0.000157,0,0.461698,1115,0.090499
12702,CAPTAIN BARRACUDA,,15,7,18,4,0.376682,0.39295,461.366215,0.000051,0,0.695238,73,0.029897
12703,",""CAPTAIN BARRACUDA",,5,6,5,5,0.346224,0.371591,388.616373,0.000031,0,0,0,0.01256
12704,",""LEADER/SAM STERNS",,18,2,47,5,0.399304,0.424581,4127.385496,0.000069,0,0,0,0.04417
12705,"BLAKE, DR. DONALD (C",,41,4,74,5,0.359804,0.373706,313.445787,0.000094,0,0.706098,579,0.030097
12706,EXECUTIONER,,3,4,3,5,0.343773,0.3516,0,0.00002,0,1,3,0.004539
12707,TYR,,59,4,128,4,0.388341,0.407582,867.708893,0.000124,0,0.62595,1071,0.0677
12708,"ROOSEVELT, FRANKLIN",,15,13,21,5,0.355649,0.367047,99.60302,0.000055,0,0.333333,35,0.011472
12709,",""BUCKY/BUCKY BARNES",,9,13,20,5,0.343886,0.368908,1330.714961,0.000048,0,0,0,0.012572
12710,YUKIO,,60,8,115,4,0.387764,0.40676,7564.379337,0.00016,0,0.424859,752,0.064581
12711,"YASHIDA, MARIKO",,103,8,186,4,0.403783,0.424785,6794.671259,0.000226,0,0.36284,1906,0.1067
12712,ASANO,,7,8,10,4,0.361099,0.374709,0,0.000029,0,1,21,0.016116
12713,",""YUKIO",,6,6,28,5,0.341099,0.365159,396.832331,0.000033,0,0,0,0.015622
12714,",""YASHIDA, MARIKO",,9,6,31,5,0.343196,0.367754,572.272012,0.00004,0,0,0,0.01956
12715,",""ASANO",,1,6,1,5,0.302931,0.316328,0,0.000017,0,0,0,0.002193
12716,SHRIEK/SANDRA DEEL/F,,28,10,44,4,0.359928,0.373463,47.200792,0.000079,0,0.820106,310,0.015831
12717,"MCBRIDE, BEATRICE",,8,10,13,4,0.357268,0.369392,0,0.000034,0,1,28,0.008553
12718,CARRION II/MALCOLM M,,39,10,57,4,0.367234,0.382556,145.171502,0.000099,0,0.620783,460,0.027561
12719,FROH,,9,13,12,5,0.354333,0.365777,0.101924,0.000037,0,0.972222,35,0.009973
12720,LOGA,,9,13,11,5,0.354333,0.365777,0.101924,0.000037,0,0.972222,35,0.009973
12721,BRAIN DRAIN/WERNER S,,63,8,93,4,0.405902,0.425919,2718.667621,0.000144,0,0.679467,1327,0.084398
12722,BRUNNHILDE/MCM-XLI (,,9,13,10,5,0.354333,0.365777,0.101924,0.000037,0,0.972222,35,0.009973
12723,DONAR,,9,13,11,5,0.354333,0.365777,0.101924,0.000037,0,0.972222,35,0.009973
12724,BLACKWING/JOSEPH MAN,,124,1,184,4,0.40291,0.424458,6887.24702,0.000254,0,0.366247,2793,0.100238
12725,CRUSHER II/JUAN APON,,3,10,3,5,0.339535,0.346227,0,0.00002,0,1,3,0.004656
12726,MANDRILL/HENSLEY FAR,,50,5,71,4,0.396513,0.415876,908.264898,0.000115,0,0.52,637,0.063495
12727,"O'HARA, ROBERT IRONG",,30,10,61,4,0.373796,0.3901,329.187065,0.000078,0,0.498851,217,0.031208
12728,NEKRA/ADRIENNE HATRO,,85,2,125,4,0.424384,0.444303,3154.027624,0.000185,0,0.443697,1584,0.116222
12729,",""MANDRILL/HENSLEY FAR",,5,2,7,5,0.354622,0.38097,379.612215,0.00003,0,0,0,0.014772
12730,",""O'HARA, ROBERT IRONG",,2,2,11,5,0.308099,0.32319,18.290432,0.000021,0,0,0,0.00291
12731,",""NEKRA/ADRIENNE HATRO",,5,2,15,5,0.344113,0.369275,164.690411,0.00003,0,0,0,0.016376
12732,",""SHANNA/SHANNA O'HARA",,13,6,22,5,0.383336,0.410389,2389.839659,0.000055,0,0,0,0.030714
12733,",""NELSON, CANDACE",,6,2,16,5,0.353936,0.38015,1204.434774,0.000036,0,0,0,0.012629
12734,",""RORY, RICHARD",,3,2,3,5,0.337025,0.36071,67.689709,0.000024,0,0,0,0.009795
12735,",""GLADIATOR/MELVIN POT",,6,2,9,5,0.35121,0.377226,931.703858,0.000036,0,0,0,0.012143
12736,GLADIATOR/MELVIN POT,,96,10,156,4,0.40358,0.424586,5928.258322,0.000226,0,0.33443,1525,0.076493
12737,"PETROVITCH, IVAN",,94,10,216,4,0.422683,0.442731,17432.804074,0.000233,0,0.269275,1177,0.096734
12738,",""PETROVITCH, IVAN",,12,2,48,5,0.368011,0.395443,2142.953928,0.000055,0,0,0,0.025262
12739,OWL/LELAND OWLSLEY,,67,10,110,4,0.395507,0.415581,4855.82193,0.000165,0,0.333333,737,0.067309
12740,"CARSON, LT. PAUL",,28,10,57,4,0.378705,0.395704,373.687012,0.000075,0,0.560847,212,0.034535
12741,",""OWL/LELAND OWLSLEY",,2,2,3,5,0.320333,0.339954,109.109187,0.000022,0,0,0,0.004402
12742,",""CARSON, LT. PAUL",,1,2,6,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12743,SHATTERSTAR II/GAVEE,,211,8,655,4,0.419557,0.443401,20884.423185,0.000434,0,0.287294,6365,0.173615
12744,CYPHER/DOUG RAMSEY,,298,8,955,4,0.46377,0.483667,65805.144429,0.000609,0,0.270987,11992,0.301901
12745,BOOMER/TABITHA SMITH,,433,8,1683,4,0.46881,0.491961,202443.016215,0.000943,0,0.152339,14248,0.310431
12746,RICTOR/JULIO ESTEBAN,,226,8,887,4,0.425127,0.449109,21538.890633,0.000457,0,0.289479,7360,0.194253
12747,"LANG, DR. STEVEN",,76,8,144,4,0.397646,0.417784,2103.621135,0.000166,0,0.550877,1570,0.096054
12748,SIRYN/THERESA ROURKE,,362,8,1018,4,0.4472,0.472635,129399.118752,0.000778,0,0.17124,11189,0.258324
12749,",""CYPHER/DOUG RAMSEY",,17,6,103,5,0.371283,0.398402,2597.014179,0.000065,0,0,0,0.031448
12750,",""BOOMER/TABITHA SMITH",,20,6,101,4,0.393865,0.419764,8400.548244,0.000081,0,0,0,0.034729
12751,"STERN, ROGER",,31,8,32,5,0.382577,0.400061,97.020177,0.000073,0,0.750538,349,0.04665
12752,"CLAREMONT, CHRIS",,108,8,136,4,0.433874,0.453252,4337.265733,0.000228,0,0.409138,2364,0.132241
12753,"WILFORD, ELISABETH B",,55,8,73,4,0.404205,0.423724,651.376646,0.00012,0,0.540067,802,0.070682
12754,"WILFORD, BONNIE",,49,8,62,4,0.393731,0.41313,517.60665,0.000111,0,0.617347,726,0.058955
12755,"AUSTIN, TERRY",,28,8,31,4,0.380153,0.397484,98.124326,0.000069,0,0.804233,304,0.03598
12756,"WEIN, GLYNIS",,31,8,34,5,0.371508,0.387312,259.88672,0.000074,0,0.589247,274,0.036963
12757,"WING, COLLEEN",,229,13,569,4,0.444345,0.465961,50823.607197,0.00051,0,0.194974,5090,0.194584
12758,"CHAMBERS, MR.",,42,8,64,4,0.390477,0.409211,921.980891,0.000099,0,0.57259,493,0.051735
12759,"WEIN, LEN",,67,8,75,4,0.405997,0.425815,3625.283706,0.00015,0,0.416554,921,0.084381
12760,",""DAYTRIPPER/AMANDA SE",,14,6,48,5,0.365473,0.392271,2159.263845,0.000056,0,0,0,0.027554
12761,",""STERN, ROGER",,1,6,1,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
12762,",""CLAREMONT, CHRIS",,8,6,10,5,0.373208,0.400057,1389.396466,0.00004,0,0,0,0.022303
12763,",""MISS LOCKE",,5,6,8,5,0.338907,0.362626,272.582863,0.00003,0,0,0,0.013737
12764,",""WILFORD, ELISABETH B",,7,6,9,5,0.361699,0.388569,638.791054,0.000036,0,0,0,0.019922
12765,",""WILFORD, BONNIE",,2,6,6,5,0.326433,0.347393,20.323825,0.000021,0,0,0,0.006473
12766,",""AUSTIN, TERRY",,4,6,4,5,0.328281,0.34986,54.045759,0.000026,0,0,0,0.008924
12767,",""WEIN, GLYNIS",,1,6,1,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
12768,",""GRAVITON/FRANK HALL",,9,2,15,5,0.367985,0.395276,1687.249281,0.000044,0,0,0,0.023941
12769,",""SHROUD/MAXIMILLIAN Q",,20,2,32,5,0.401747,0.426752,4615.865126,0.000074,0,0,0,0.049547
12770,GRAVITON/FRANK HALL,,120,1,200,4,0.424799,0.445645,10675.894261,0.000259,0,0.337115,2407,0.132286
12771,SHROUD/MAXIMILLIAN Q,,164,1,267,4,0.444194,0.464045,18230.944228,0.000346,0,0.522819,6988,0.231649
12772,"WILLIAMS, MRS.",,12,2,12,4,0.368765,0.383825,41.420264,0.000042,0,0.757576,50,0.020053
12773,MOUSE,,13,1,20,5,0.360899,0.373968,8.906535,0.00004,0,0.858974,67,0.018911
12774,CAT II,,13,1,21,5,0.360899,0.373968,8.906535,0.00004,0,0.858974,67,0.018911
12775,"ROSSIN, DR.",,5,2,7,5,0.342959,0.350865,0,0.000023,0,1,10,0.00642
12776,",""ROSSIN, DR.",,1,2,2,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
12777,SPIDER-WOMAN/JESSICA,,288,6,593,4,0.476406,0.492991,104906.866566,0.000635,0,0.298272,12327,0.330378
12778,"MCCABE, LINDSAY",,91,6,186,4,0.418665,0.43921,15208.854804,0.000221,0,0.353602,1448,0.104497
12779,",""SPIDER-WOMAN/JESSICA",,19,6,55,5,0.395387,0.421697,8066.945266,0.000078,0,0,0,0.04265
12780,",""MCCABE, LINDSAY",,8,6,16,5,0.352348,0.37851,562.234569,0.00004,0,0,0,0.016835
12781,"HUNTER, IAN",,19,10,38,5,0.346201,0.35558,239.040513,0.000064,0,0.812865,139,0.010002
12782,"MALPHER, KATHY",,34,10,60,4,0.368154,0.383586,1815.98403,0.000103,0,0.484848,272,0.02306
12783,"BORROUGHS, CHARLES C",,21,10,40,4,0.356207,0.368777,491.019287,0.000068,0,0.738095,155,0.013155
12784,"DWYER, MARISSA",,18,10,37,5,0.342588,0.350626,15.889036,0.000059,0,0.888889,136,0.00924
12785,"CHALMER, JUDGE",,11,10,20,5,0.339734,0.346746,2.185506,0.000042,0,0.945455,52,0.006619
12786,MR. FEAR III/PROF. L,,32,10,54,4,0.357598,0.370909,416.477776,0.000092,0,0.506048,251,0.018134
12787,"STAR, JOAN",,16,10,16,5,0.342566,0.35053,0,0.000052,0,1,120,0.009107
12788,"MOLLE, DR.",,16,10,16,5,0.342566,0.35053,0,0.000052,0,1,120,0.009107
12789,PAI,,17,10,17,4,0.352824,0.364379,99.924751,0.000055,0,0.963235,131,0.011717
12790,"MURDOCK, SISTER MAGG",,35,10,52,4,0.377828,0.39481,823.422463,0.000095,0,0.514286,306,0.030087
12791,",""HUNTER, IAN",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12792,",""DWYER, MARISSA",,2,5,2,5,0.31191,0.328224,54.41029,0.000022,0,0,0,0.003385
12793,",""SHARPE, ROSALINDE",,3,2,4,5,0.323871,0.34443,275.28566,0.000026,0,0,0,0.005166
12794,",""MALPHER, KATHY",,3,2,3,5,0.319862,0.3391,194.38733,0.000027,0,0,0,0.005122
12795,",""STAR, JOAN",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12796,",""MR. FEAR III/PROF. L",,2,2,5,5,0.308099,0.32319,18.290432,0.000021,0,0,0,0.00291
12797,",""MOLLE, DR.",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
12798,",""BORROUGHS, CHARLES C",,2,5,2,5,0.31191,0.328224,54.41029,0.000022,0,0,0,0.003385
12799,"DUBOIS, DR. CLAUDIA",,8,10,16,5,0.342016,0.349508,0,0.000039,0,1,28,0.006507
12800,SYNAPSE/,,8,10,13,5,0.342016,0.349508,0,0.000039,0,1,28,0.006507
12801,"CONCIERGE, LE/",,8,10,10,5,0.342016,0.349508,0,0.000039,0,1,28,0.006507
12802,"CAMBRIDGE, MOXIE",,8,10,8,5,0.342016,0.349508,0,0.000039,0,1,28,0.006507
12803,"SENYAKA, TIA",,8,10,16,5,0.342016,0.349508,0,0.000039,0,1,28,0.006507
12804,"TSKAROV, GENERAL",,12,10,20,4,0.353433,0.365049,4.953763,0.000041,0,0.833333,55,0.014011
12805,DARKSTAR/LAYNIA SERG,,321,1,596,4,0.479711,0.496328,42925.876367,0.000645,0,0.340615,17494,0.386057
12806,VANGUARD/NICOLAI KRY,,276,1,514,4,0.477277,0.493215,30233.085715,0.000554,0,0.402661,15281,0.358571
12807,URSA MAJOR/MIKHAIL U,,170,1,273,4,0.462968,0.479221,12356.247101,0.000351,0,0.629307,9040,0.267654
12808,DAVIDOFF,,12,10,18,4,0.353433,0.365049,4.953763,0.000041,0,0.833333,55,0.014011
12809,",""DARKSTAR/LAYNIA SERG",,28,2,95,5,0.41008,0.433883,10679.625289,0.000101,0,0,0,0.055677
12810,"REYES, DR. CECELIA",,111,8,229,4,0.430972,0.450905,11084.989667,0.000254,0,0.370025,2259,0.123125
12811,X-MAN/NATHAN GREY,,341,6,689,5,0.405414,0.433493,566353.81835,0.001483,0,0.041245,2391,0.166816
12812,",""REYES, DR. CECELIA",,11,6,39,5,0.373609,0.400875,1728.138249,0.000049,0,0,0,0.025924
12813,",""X-MAN/NATHAN GREY",,20,6,44,5,0.405146,0.429717,28284.072724,0.00009,0,0,0,0.042594
12814,"HINDS, PATRICK",,8,10,8,5,0.338973,0.345692,0,0.000035,0,1,28,0.004583
12815,",""HINDS, PATRICK",,1,5,1,5,0.287829,0.297118,0,0.000019,0,0,0,0.000765
12816,",""CHALMER, JUDGE",,1,5,1,5,0.287829,0.297118,0,0.000019,0,0,0,0.000765
12817,",""VIPER II",,17,6,30,5,0.404722,0.42923,6122.35588,0.000069,0,0,0,0.038563
12818,BLOODAXE/JACKIE LUKU,,90,4,251,4,0.40728,0.428234,5673.930807,0.00019,0,0.513858,2058,0.096727
12819,"AUSTIN, SUSAN",,122,4,337,4,0.421812,0.443114,11579.867093,0.000253,0,0.415933,3070,0.133523
12820,",""AUSTIN, SUSAN",,4,5,7,5,0.338511,0.36241,337.858687,0.000029,0,0,0,0.009518
12821,RUSSIAN,,10,3,29,5,0.35192,0.362433,723.318358,0.000067,0,0.733333,33,0.005702
12822,"SOAP, DET.",,11,3,34,5,0.354923,0.366416,1051.069671,0.000069,0,0.654545,36,0.008425
12823,"KREIGKOPH, GEN.",,4,3,4,5,0.351849,0.362145,0,0.00003,0,1,6,0.005376
12824,SLEEPER,,32,1,55,5,0.366924,0.381837,158.865372,0.000078,0,0.622984,309,0.025283
12825,"SAXON, STARR",,116,1,233,4,0.417393,0.438683,5694.771047,0.000249,0,0.369715,2466,0.128486
12826,HAUPTMANN DEUTSCHLAN,,38,1,63,5,0.366281,0.381334,797.428539,0.000095,0,0.598862,421,0.027802
12827,MOTHER NIGHT/SUSAN S,,72,1,157,5,0.395626,0.415812,2270.337204,0.00016,0,0.429577,1098,0.061229
12828,CROSSBONES/BROCK BIN,,125,1,251,4,0.417276,0.438747,10701.360843,0.000266,0,0.317419,2460,0.115242
12829,"ZOLA, ARNIM",,116,1,162,4,0.416012,0.43735,4864.255049,0.000236,0,0.351874,2347,0.108096
12830,WRAITH,,29,10,46,4,0.404534,0.423803,780.187584,0.000078,0,0.536946,218,0.041643
12831,"DEWOLFF, JEAN",,102,10,188,4,0.433225,0.452701,9763.812917,0.000231,0,0.345952,1782,0.111586
12832,COMMANDER COURAGE/,,11,1,25,4,0.358187,0.370781,33.08576,0.000036,0,0.8,44,0.018683
12833,"RUDOLFO, PRINCE",,20,1,31,4,0.381097,0.397947,29.945459,0.000053,0,0.842105,160,0.032953
12834,"RAHN, TAMARA",,66,13,128,4,0.407773,0.427811,3735.211177,0.000156,0,0.435897,935,0.084479
12835,"JENNINGS, JOSEPH",,36,13,53,4,0.37854,0.395424,119.342297,0.000082,0,0.611111,385,0.054245
12836,",""RAHN, TAMARA",,7,2,15,5,0.344045,0.369244,257.384664,0.000035,0,0,0,0.017509
12837,",""RUDOLFO, PRINCE",,4,7,6,5,0.339723,0.363959,115.129868,0.000027,0,0,0,0.012427
12838,",""ATTUMA",,19,2,50,5,0.401902,0.427381,4910.22677,0.000072,0,0,0,0.043426
12839,",""NAMORITA/NITA PRENTI",,26,2,119,5,0.414971,0.437804,14116.60336,0.0001,0,0,0,0.054843
12840,",""COOPER, DR. VALERIE",,27,6,87,4,0.409052,0.433056,8820.884129,0.000096,0,0,0,0.055459
12841,"LARGO, CHIEF",,33,5,60,4,0.383237,0.400908,768.824183,0.000086,0,0.655303,346,0.042928
12842,MAX II,,11,5,18,5,0.345102,0.353324,10.087118,0.000038,0,0.709091,39,0.01034
12843,SPEEDFREEK/SHAPPE,,11,5,14,5,0.345011,0.353292,4.214424,0.000037,0,0.8,44,0.010345
12844,MERCY,,14,5,18,5,0.353015,0.363786,115.573006,0.000047,0,0.659341,60,0.016124
12845,"DIAMOND, KATHY",,5,5,5,5,0.341166,0.3478,0,0.000028,0,1,10,0.005899
12846,"JORDAN, HAL",,6,5,6,5,0.352538,0.363325,96.050468,0.000031,0,0.866667,13,0.008338
12847,",""MERCY",,2,2,2,5,0.31086,0.32711,33.22225,0.000021,0,0,0,0.003524
12848,",""DIAMOND, KATHY",,1,2,1,5,0.307763,0.322775,0,0.000018,0,0,0,0.00245
12849,VALKYRIE IV,,40,5,63,4,0.371204,0.387034,571.927385,0.000098,0,0.437179,341,0.035363
12850,PAPA HAGG,,27,5,31,4,0.388226,0.406225,192.67972,0.000071,0,0.846154,297,0.044172
12851,AMPHARON,,14,5,14,4,0.364643,0.378469,10.598068,0.000043,0,0.989011,90,0.020089
12852,CASSIOPEIA,,28,5,55,5,0.358963,0.371765,131.257512,0.000072,0,0.698413,264,0.021111
12853,AGAMEMNON III/,,55,5,125,4,0.383914,0.402345,4598.800328,0.000137,0,0.463973,689,0.048997
12854,ULYSSES II,,85,5,210,4,0.413786,0.433862,13937.810482,0.000203,0,0.351821,1256,0.080317
12855,HECTOR II,,67,5,175,4,0.378197,0.395608,2863.249635,0.000156,0,0.372682,824,0.051028
12856,JASON,,28,5,54,5,0.359854,0.372727,143.630889,0.000072,0,0.677249,256,0.021429
12857,ATALANTA,,79,5,191,4,0.400622,0.420546,5711.499351,0.00018,0,0.40766,1256,0.080924
12858,AJAX,,68,5,169,4,0.393109,0.412284,4263.091318,0.000159,0,0.388938,886,0.057719
12859,ACHILLES II/HELMUT,,59,5,117,5,0.366152,0.381528,2814.219323,0.000144,0,0.382817,655,0.039383
12860,HELL-EYES,,15,5,15,5,0.349212,0.358633,82.738413,0.000049,0,0.666667,70,0.012442
12861,WAYFINDER,,12,5,12,5,0.347885,0.356741,0,0.000039,0,1,66,0.011709
12862,NAGALA,,12,5,12,5,0.347885,0.356741,0,0.000039,0,1,66,0.011709
12863,PIRANHA,,24,13,27,4,0.387606,0.405499,742.284027,0.000067,0,0.641304,177,0.036549
12864,ORKA,,116,1,189,4,0.427951,0.448606,8364.631049,0.000252,0,0.405097,2702,0.148502
12865,SEA URCHIN/JEREMY SW,,26,3,28,4,0.365844,0.380305,404.097701,0.000067,0,0.553846,180,0.029717
12866,",""HELL-EYES",,2,5,2,5,0.312292,0.328952,30.609347,0.000022,0,0,0,0.003278
12867,",""VALKYRIE IV",,1,5,2,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
12868,",""WAYFINDER",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
12869,",""NAGALA",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
12870,",""PIRANHA",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
12871,HOARFEN,,18,5,22,5,0.344192,0.352294,0.192617,0.00005,0,0.993464,152,0.012526
12872,PARIS,,71,5,156,4,0.402522,0.422518,5787.205862,0.000167,0,0.437022,1086,0.072888
12873,SIINGARD,,18,5,26,5,0.344192,0.352294,0.192617,0.00005,0,0.993464,152,0.012526
12874,",""NAGAN, DR. ARTHUR",,3,5,6,5,0.325456,0.346569,104.16234,0.000024,0,0,0,0.006178
12875,PROMETHEUS II,,42,5,71,4,0.373863,0.389852,623.056314,0.000098,0,0.518002,446,0.040205
12876,CASEY,,6,7,6,5,0.349224,0.358728,0,0.000027,0,1,15,0.012277
12877,MR. MOBIUS,,7,7,12,5,0.349306,0.358872,0.239131,0.00003,0,0.952381,20,0.012994
12878,JUSTICE PEACE,,20,4,32,5,0.357121,0.369306,112.150561,0.000055,0,0.684211,130,0.027616
12879,",""CASEY",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
12880,",""MR. MOBIUS",,2,7,4,5,0.320914,0.340277,29.231557,0.000021,0,0,0,0.005395
12881,",""JUSTICE PEACE",,2,7,4,5,0.320914,0.340277,29.231557,0.000021,0,0,0,0.005395
12882,WRECKER III/DIRK GAR,,228,4,633,4,0.470777,0.486948,28129.226042,0.000462,0,0.342028,8851,0.280256
12883,",""KRISTOFF/KRISTOFF VE",,12,7,40,5,0.389748,0.416413,2463.586524,0.000052,0,0,0,0.032969
12884,"PAIBOK, CAPT. [SKRUL",,93,7,138,4,0.434072,0.452989,2440.52711,0.000191,0,0.713885,3054,0.150272
12885,",""PAIBOK, CAPT. [SKRUL",,8,6,10,5,0.383308,0.409805,1602.897135,0.00004,0,0,0,0.024615
12886,DEVOS THE DEVESTATOR,,90,7,136,4,0.431828,0.450897,2129.744921,0.000184,0,0.729838,2923,0.144892
12887,",""HUNTER, STEVIE",,11,6,58,5,0.343546,0.368273,704.602282,0.000047,0,0,0,0.02002
